timestamp,device_id,device_type,cpu_usage,memory_usage,network_in_kb,network_out_kb,packet_rate,avg_response_time_ms,service_access_count,failed_auth_attempts,is_encrypted,geo_location_variation,label
09:15.5,thermostat_47,thermostat,24.97,37.07,1409,75,722,84.56,4,5,1,11.47,Anomaly_Injection
09:16.5,sensor_10,sensor,88.65,34.02,295,942,478,145.13,7,9,1,15.54,Normal
09:17.5,smart_light_9,smart,68.62,72.55,1022,1028,446,298.14,7,4,1,10.4,Normal
09:18.5,camera_11,camera,65.04,76.25,647,667,778,171.62,1,6,1,7.65,Normal
09:19.5,camera_33,camera,51.11,30.92,1014,810,303,102.24,7,6,0,0.02,Anomaly_Injection
09:20.5,sensor_43,sensor,39.3,33.54,191,1443,332,428.28,5,4,0,11.64,Normal
09:21.5,camera_36,camera,57.51,51.95,1409,877,991,187.03,6,1,1,18.9,Normal
09:22.5,sensor_7,sensor,63.84,28.89,1257,792,728,32.58,4,4,1,12.8,Anomaly_Injection
09:23.5,camera_27,camera,64.11,50.32,70,1202,632,66.03,8,1,0,12.47,Anomaly_DoS
09:24.5,smart_light_3,smart,77.79,72.55,1041,436,773,177.74,4,2,0,13.34,Normal
09:25.5,camera_43,camera,82.44,43.47,847,345,671,167.84,8,0,0,0.04,Normal
09:26.5,camera_46,camera,48.27,72.36,447,732,110,75.66,6,1,1,16.16,Normal
09:27.5,camera_19,camera,14.84,25.99,651,1437,100,386.52,6,4,1,8.41,Normal
09:28.5,thermostat_25,thermostat,33.45,38.11,640,1314,986,479.2,2,10,0,0.58,Normal
09:29.5,smart_light_49,smart,27.02,32.77,694,773,373,463.51,7,9,1,13.89,Normal
09:30.5,camera_40,camera,56.17,51.86,652,664,939,302.23,4,8,1,9.79,Normal
09:31.5,camera_25,camera,84.36,35.91,1496,587,793,52.66,4,1,1,2.93,Anomaly_Injection
09:32.5,thermostat_18,thermostat,33.35,40.38,844,217,446,467.06,5,7,0,1.35,Anomaly_DoS
09:33.5,thermostat_23,thermostat,25.72,70.11,465,1275,304,288.35,6,3,0,13.07,Normal
09:34.5,thermostat_16,thermostat,69.37,84.69,20,1165,799,122.53,3,3,0,11.98,Normal
09:35.5,camera_27,camera,26.82,55.19,279,836,790,487.45,4,1,0,7.21,Normal
09:36.5,camera_46,camera,74.05,29.91,681,289,782,220.77,6,7,0,3.22,Anomaly_DoS
09:37.5,sensor_19,sensor,84.98,84.18,592,1265,149,382.92,8,8,0,10.98,Anomaly_DoS
09:38.5,smart_light_49,smart,55.75,68.76,380,275,742,255.73,8,7,0,19.86,Normal
09:39.5,thermostat_27,thermostat,78.3,24.11,672,979,298,422.53,5,8,1,2.19,Anomaly_Injection
09:40.5,camera_9,camera,29.11,54.67,1029,1050,168,386.96,1,3,0,19.1,Normal
09:41.5,sensor_44,sensor,71.6,62.61,333,220,150,130.92,8,9,0,13.2,Normal
09:42.5,smart_light_33,smart,87.44,16.95,1061,1280,483,48.24,6,4,0,12.42,Normal
09:43.5,smart_light_22,smart,85.45,71.86,820,178,60,453.3,5,9,1,12.84,Normal
09:44.5,camera_38,camera,67.3,51.65,1293,99,765,385.92,3,7,1,2.41,Normal
09:45.5,thermostat_2,thermostat,61.07,34.94,32,664,640,460.47,4,3,0,2.88,Normal
09:46.5,camera_4,camera,44.45,67.32,154,286,277,239.09,9,5,1,15.3,Normal
09:47.5,thermostat_16,thermostat,59.9,70.56,1325,699,743,463.94,5,3,0,15.27,Anomaly_DoS
09:48.5,camera_39,camera,88.58,45.44,1011,675,717,206.23,2,6,0,17.76,Normal
09:49.5,smart_light_2,smart,66.9,84.62,1092,1269,956,48.44,8,7,1,2.22,Normal
09:50.5,thermostat_46,thermostat,80.29,67.99,704,1221,404,369.69,2,3,0,1.42,Normal
09:51.5,thermostat_22,thermostat,63.25,41,338,251,874,187.12,8,7,1,3.46,Anomaly_Injection
09:52.5,smart_light_19,smart,46.85,42.79,353,302,497,238.33,8,10,0,9.48,Normal
09:53.5,sensor_45,sensor,36.52,46.06,1377,232,916,354.98,6,5,1,8.66,Normal
09:54.5,thermostat_40,thermostat,38.87,66.01,919,982,621,48.54,5,8,1,7.22,Normal
09:55.5,camera_22,camera,74.15,54.15,658,1489,675,443.54,9,1,0,14.85,Anomaly_Spoofing
09:56.5,camera_30,camera,43.57,46.93,245,928,514,122.72,1,7,0,17.38,Normal
09:57.5,sensor_24,sensor,12.44,38.54,844,798,536,128.84,3,6,1,0.12,Anomaly_DoS
09:58.5,sensor_7,sensor,84,55.43,1229,1086,565,266.53,5,4,1,11.06,Normal
09:59.5,camera_30,camera,26.17,39.68,830,1103,787,433.95,4,5,1,11.8,Normal
10:00.5,camera_32,camera,52.97,40.16,510,24,181,85.93,3,3,0,7.2,Normal
10:01.5,thermostat_38,thermostat,32.38,69.44,305,402,505,156.5,9,3,0,12.24,Anomaly_Injection
10:02.5,thermostat_49,thermostat,36.97,43.92,639,1336,586,198.43,5,5,0,7.25,Anomaly_Spoofing
10:03.5,sensor_21,sensor,71.51,11.4,751,378,236,108.82,5,9,0,2.13,Normal
10:04.5,sensor_49,sensor,51.57,55.25,1348,1150,651,407.3,4,5,0,10.64,Normal
10:05.5,sensor_27,sensor,16.84,49.19,589,1370,305,349.61,7,1,1,14.26,Normal
10:06.5,sensor_32,sensor,64.48,76.19,897,1284,675,443.01,7,2,1,9.15,Normal
10:07.5,sensor_15,sensor,31.65,78.18,206,1305,653,312.9,5,7,0,5.85,Normal
10:08.5,camera_11,camera,58.63,45.74,604,965,86,310.39,9,5,0,0.85,Normal
10:09.5,sensor_23,sensor,47.96,44.02,120,744,154,414.63,9,6,0,16.48,Normal
10:10.5,thermostat_47,thermostat,84.25,58.55,1266,753,791,474.35,4,5,0,16.68,Normal
10:11.5,smart_light_3,smart,47.93,55.96,1325,1322,743,170.01,1,1,0,19.74,Normal
10:12.5,sensor_23,sensor,55.48,18.3,1439,691,962,195.29,9,9,1,17.07,Normal
10:13.5,sensor_49,sensor,47.7,33.43,1113,1277,47,127.92,4,4,1,4.16,Normal
10:14.5,sensor_45,sensor,31.7,48.61,580,1402,842,119.94,9,7,1,4.34,Normal
10:15.5,camera_46,camera,57.72,33.02,434,815,947,221.07,3,10,1,5.01,Normal
10:16.5,thermostat_43,thermostat,34.73,43.35,1310,479,276,295.62,6,6,0,8.91,Normal
10:17.5,camera_21,camera,25.25,24.33,785,434,157,32.68,2,5,0,16.62,Normal
10:18.5,sensor_15,sensor,22.47,10.2,593,1392,523,24.94,7,7,1,8.01,Normal
10:19.5,sensor_8,sensor,71.5,54.76,217,713,557,260.2,8,6,1,16.99,Normal
10:20.5,smart_light_5,smart,63.33,12.8,535,559,226,225.26,2,8,0,15.11,Anomaly_Spoofing
10:21.5,sensor_3,sensor,76.75,80.08,31,812,213,274.77,1,4,1,15.31,Normal
10:22.5,smart_light_41,smart,33.59,52.5,1196,656,992,406.49,4,5,0,14.09,Normal
10:23.5,smart_light_46,smart,63.57,13.26,562,793,417,107.33,6,6,1,19.76,Normal
10:24.5,thermostat_15,thermostat,37.26,82.01,1137,499,422,320.97,7,10,0,14.94,Normal
10:25.5,sensor_12,sensor,61.29,18.43,1282,408,179,121.82,1,5,0,14.72,Normal
10:26.5,thermostat_27,thermostat,14.15,13.13,12,17,681,257.77,7,5,1,4.64,Normal
10:27.5,camera_15,camera,67.56,33.37,750,1295,69,430.52,3,5,0,4.91,Anomaly_DoS
10:28.5,sensor_42,sensor,77.9,62.13,451,1048,903,437.83,8,8,1,19.94,Normal
10:29.5,thermostat_34,thermostat,23.51,66.21,448,1398,85,340.48,2,0,0,19.81,Anomaly_Spoofing
10:30.5,sensor_42,sensor,51.57,49.98,795,1140,971,481.1,3,4,1,11.17,Normal
10:31.5,smart_light_12,smart,53.67,19.34,1048,1141,869,373.05,2,1,1,18.38,Anomaly_DoS
10:32.5,smart_light_5,smart,26.87,55.72,970,236,346,163.92,7,3,0,12.5,Anomaly_Spoofing
10:33.5,camera_25,camera,43.79,22.4,1111,1408,579,457.79,8,6,0,19,Anomaly_DoS
10:34.5,sensor_35,sensor,37.14,57.41,350,1109,984,174.36,1,3,1,19.47,Normal
10:35.5,camera_17,camera,12.49,37.32,844,1175,220,45.95,7,3,0,1.94,Normal
10:36.5,thermostat_50,thermostat,29.51,30.08,1258,873,454,32.31,5,3,1,14.25,Anomaly_DoS
10:37.5,sensor_10,sensor,88.13,46.21,839,488,816,279.37,4,3,1,2.33,Normal
10:38.5,thermostat_9,thermostat,81.35,70.11,318,1313,559,389.86,6,10,1,1.4,Normal
10:39.5,smart_light_41,smart,29.9,41.71,176,565,40,444.1,1,3,0,10.97,Anomaly_Injection
10:40.5,thermostat_34,thermostat,65.17,31.96,13,835,467,109.71,1,0,0,15.96,Normal
10:41.5,thermostat_30,thermostat,25.6,41.87,1183,1373,401,243.61,7,1,0,3.06,Normal
10:42.5,smart_light_2,smart,77.18,30.4,630,1408,970,228.07,3,9,0,2.74,Normal
10:43.5,smart_light_6,smart,22.44,48.27,1031,550,242,21.49,3,5,0,12.6,Anomaly_DoS
10:44.5,smart_light_34,smart,69.28,71.11,788,1384,790,397.49,1,7,1,0.98,Normal
10:45.5,thermostat_43,thermostat,71.23,32.76,430,450,753,345.31,1,7,1,15.83,Normal
10:46.5,sensor_34,sensor,45.02,65.53,1420,958,684,183,6,2,1,14.33,Normal
10:47.5,thermostat_39,thermostat,30.87,34.83,143,1151,629,204.29,5,0,1,13.55,Normal
10:48.5,thermostat_22,thermostat,24.66,60.79,946,974,328,92.41,4,1,0,1.88,Anomaly_DoS
10:49.5,camera_23,camera,23.08,51.54,1388,341,538,95.86,5,10,1,15.09,Normal
10:50.5,sensor_9,sensor,75.03,62.48,311,680,818,373.02,8,1,1,1.9,Normal
10:51.5,sensor_47,sensor,68.21,43.23,541,250,241,308.08,7,1,0,10.89,Normal
10:52.5,thermostat_21,thermostat,87.21,24.02,866,1116,244,40.8,3,3,0,0.14,Normal
10:53.5,thermostat_9,thermostat,46.66,13.28,1129,1351,324,302.04,8,8,0,5.25,Anomaly_DoS
10:54.5,smart_light_12,smart,66.56,77.12,1033,1023,111,96.11,6,2,0,3.81,Normal
10:55.5,thermostat_39,thermostat,47.37,75.26,1426,625,155,458.31,5,2,0,5.79,Normal
10:56.5,sensor_36,sensor,89.49,77.47,653,85,586,363.94,1,2,1,6.62,Normal
10:57.5,sensor_13,sensor,17.55,75.93,72,1426,39,36.28,4,0,1,7.06,Anomaly_DoS
10:58.5,smart_light_26,smart,13.91,69.36,107,100,488,187.58,2,5,1,2.45,Normal
10:59.5,thermostat_15,thermostat,87.59,58.26,321,488,663,61.92,4,1,1,0.56,Normal
11:00.5,sensor_3,sensor,58.44,74.09,1354,970,809,385.41,1,10,1,3.42,Anomaly_Injection
11:01.5,camera_41,camera,15.27,31,135,768,195,101.84,9,0,1,18.3,Normal
11:02.5,smart_light_9,smart,25.95,25.51,1102,987,306,435.64,2,4,0,15.5,Anomaly_Injection
11:03.5,camera_27,camera,82.55,21.32,840,95,810,369.38,5,6,1,5.83,Normal
11:04.5,sensor_13,sensor,24.36,64.26,1043,786,146,44.79,1,0,0,17.66,Normal
11:05.5,thermostat_16,thermostat,19.86,46.47,1239,696,16,407.87,1,2,1,10.18,Anomaly_DoS
11:06.5,sensor_33,sensor,75.54,52.76,306,196,986,139.14,1,5,0,7.45,Normal
11:07.5,sensor_28,sensor,68.72,41.15,245,299,719,468.32,3,6,1,18.57,Normal
11:08.5,camera_8,camera,20.27,16.97,263,594,537,130.24,1,5,1,14.72,Normal
11:09.5,sensor_6,sensor,33.44,50.97,1149,167,515,420.61,4,7,0,10.63,Normal
11:10.5,camera_46,camera,85.19,65.83,592,225,275,285.56,2,10,1,7.13,Normal
11:11.5,thermostat_22,thermostat,62.25,79.87,345,388,687,77.8,2,10,0,3.49,Normal
11:12.5,sensor_30,sensor,62.06,45.02,192,416,463,168.55,4,9,0,18.34,Anomaly_DoS
11:13.5,smart_light_9,smart,87.24,84.41,48,1074,935,453.98,1,1,1,16.14,Normal
11:14.5,smart_light_39,smart,46.71,73.76,1076,665,298,20.41,5,10,1,7.98,Anomaly_Spoofing
11:15.5,thermostat_42,thermostat,37.14,45.12,719,868,660,98.53,2,7,1,9.14,Normal
11:16.5,camera_11,camera,31.27,69.6,727,807,562,368.57,7,3,1,13.75,Anomaly_Spoofing
11:17.5,sensor_22,sensor,16.52,66.37,1188,966,852,166.59,1,10,0,6.11,Normal
11:18.5,smart_light_34,smart,67.62,67.98,932,261,735,25.32,1,8,1,1.87,Anomaly_DoS
11:19.5,camera_16,camera,29.79,43.36,815,776,728,82.23,6,0,1,9.44,Normal
11:20.5,camera_22,camera,64.26,83.12,563,377,858,160.04,8,3,0,1.14,Normal
11:21.5,sensor_4,sensor,15.04,57.02,431,594,22,269.67,1,8,1,17.12,Normal
11:22.5,thermostat_11,thermostat,64.02,42.89,964,712,166,277.18,9,2,0,12.69,Normal
11:23.5,camera_49,camera,75.56,28.81,627,422,754,326.22,6,6,1,0.15,Anomaly_DoS
11:24.5,smart_light_32,smart,78.66,78.45,1056,1327,839,413.25,7,10,1,1.28,Normal
11:25.5,thermostat_31,thermostat,20.31,73.22,603,1135,202,331.96,3,9,0,8.71,Normal
11:26.5,thermostat_42,thermostat,32.96,43.59,1473,1003,863,251.02,1,9,0,14.29,Normal
11:27.5,sensor_8,sensor,87.4,31.48,991,658,543,52.95,7,6,1,17.15,Normal
11:28.5,smart_light_18,smart,15.64,51.08,1146,1474,329,183.39,8,9,1,14.04,Normal
11:29.5,sensor_39,sensor,86.45,46.16,934,125,969,195.21,6,3,0,11.63,Anomaly_DoS
11:30.5,camera_40,camera,46.27,69.31,876,351,347,478.04,8,6,0,19.34,Normal
11:31.5,camera_29,camera,29.92,43.15,117,698,238,219.76,3,0,0,0.92,Normal
11:32.5,smart_light_29,smart,31.41,49.36,138,941,692,204.31,9,5,0,1.7,Normal
11:33.5,sensor_8,sensor,60.08,65.16,1180,682,271,482.07,9,2,0,19.71,Normal
11:34.5,sensor_24,sensor,67.94,68.63,1395,670,166,288.64,5,7,0,15.6,Normal
11:35.5,smart_light_25,smart,69.14,30.68,162,865,678,263.59,7,1,0,15.04,Normal
11:36.5,camera_25,camera,45.52,47.69,955,928,487,141.65,7,5,0,7.76,Normal
11:37.5,thermostat_16,thermostat,46.66,49.38,707,996,516,163.45,9,9,0,19.73,Normal
11:38.5,sensor_43,sensor,15.83,60.61,1331,1427,813,448.39,4,7,1,16.62,Normal
11:39.5,thermostat_47,thermostat,58.9,41.92,1214,338,948,241.82,8,5,1,4.91,Normal
11:40.5,sensor_7,sensor,81.49,50.87,416,906,78,192.77,5,6,1,10.53,Normal
11:41.5,thermostat_6,thermostat,59.13,13.24,1152,148,941,283.01,9,8,0,3.64,Normal
11:42.5,thermostat_17,thermostat,72.08,53.72,1255,86,368,336.45,3,0,1,18.18,Normal
11:43.5,camera_49,camera,71.78,37.89,233,1008,720,151.23,1,0,1,2.66,Normal
11:44.5,sensor_12,sensor,80.23,38.36,1201,604,766,423.28,3,4,1,19.91,Anomaly_Spoofing
11:45.5,smart_light_38,smart,24.07,52.21,1001,239,38,77.11,2,1,1,12.75,Normal
11:46.5,thermostat_46,thermostat,87.68,47.15,1193,166,355,95.36,7,2,1,19.18,Normal
11:47.5,thermostat_36,thermostat,36.22,33.08,661,166,761,459.03,1,0,0,7.19,Normal
11:48.5,thermostat_7,thermostat,79.74,21.56,1034,299,729,333.97,9,9,1,11.12,Normal
11:49.5,smart_light_34,smart,46.5,48.8,903,1446,63,300.9,5,10,0,19.37,Normal
11:50.5,smart_light_26,smart,72.76,75.53,123,1285,756,260.26,3,9,0,7.07,Normal
11:51.5,camera_36,camera,62.07,17.28,371,996,299,399.11,7,10,0,10.07,Normal
11:52.5,camera_21,camera,73.15,22.04,1223,311,689,353.72,6,2,0,10.89,Normal
11:53.5,smart_light_50,smart,80.54,60.08,536,1180,218,185.32,8,9,0,19.39,Normal
11:54.5,camera_3,camera,82.85,33,1273,821,442,265.83,7,0,1,9.43,Normal
11:55.5,sensor_50,sensor,15.04,13.38,720,669,805,126.97,6,9,1,12.47,Normal
11:56.5,smart_light_23,smart,24.27,23.51,1096,349,249,139.89,7,6,0,13.24,Normal
11:57.5,camera_28,camera,86.52,45.19,330,643,525,113.78,7,0,1,1.93,Normal
11:58.5,thermostat_25,thermostat,12.08,22.49,61,181,84,351.76,7,1,0,6.54,Anomaly_Injection
11:59.5,thermostat_28,thermostat,25.86,67.59,246,591,572,284.82,4,8,1,11.07,Anomaly_Spoofing
12:00.5,sensor_11,sensor,63.33,28.34,592,1033,130,185.15,1,6,0,4.2,Normal
12:01.5,camera_34,camera,42.72,30.06,1180,621,323,473.15,6,5,1,14.19,Normal
12:02.5,camera_43,camera,79.37,32.92,832,624,290,24.94,2,10,1,16.22,Normal
12:03.5,sensor_43,sensor,21.04,77.93,415,700,866,186.55,3,7,1,0.63,Normal
12:04.5,camera_45,camera,86.09,40.35,1335,659,883,69.83,4,6,1,8.86,Normal
12:05.5,smart_light_14,smart,87.88,46.98,166,1362,949,215.89,8,8,0,1.39,Normal
12:06.5,camera_10,camera,42.44,48.33,1308,160,409,266.18,6,4,1,2.06,Normal
12:07.5,smart_light_31,smart,32.51,13.37,230,747,238,250.15,8,3,0,7.57,Normal
12:08.5,camera_46,camera,67.85,67.49,811,418,798,201.63,6,9,1,9.85,Normal
12:09.5,camera_36,camera,60.08,73.91,538,1375,113,145.24,9,4,1,1.28,Normal
12:10.5,smart_light_41,smart,47,29.49,1184,139,131,95.63,3,10,0,17.15,Normal
12:11.5,sensor_30,sensor,80.03,25.11,784,1001,415,475.63,5,0,1,8.7,Normal
12:12.5,thermostat_7,thermostat,60,71.61,397,1383,321,324.41,7,4,0,18.05,Normal
12:13.5,sensor_45,sensor,60.14,80.49,1072,1191,779,308.82,9,9,1,6.72,Normal
12:14.5,smart_light_46,smart,26.95,22.59,795,1386,577,440.68,2,6,0,14.43,Normal
12:15.5,thermostat_4,thermostat,88.67,50.92,1195,793,867,303.13,2,5,0,4.65,Normal
12:16.5,sensor_41,sensor,38.53,82.68,942,730,370,442,3,1,0,9.44,Normal
12:17.5,smart_light_23,smart,20.91,38.5,1316,118,45,227.91,7,2,1,0.73,Normal
12:18.5,thermostat_12,thermostat,47.89,12.93,1001,1063,900,473.2,8,8,0,10.34,Normal
12:19.5,camera_25,camera,26.92,61.58,1466,1304,591,459.09,4,5,1,11.46,Anomaly_DoS
12:20.5,sensor_31,sensor,49.62,48.77,1461,368,48,23.87,2,0,0,11.35,Normal
12:21.5,thermostat_18,thermostat,72.52,28.45,280,599,707,124.64,6,9,1,9.59,Anomaly_Injection
12:22.5,sensor_8,sensor,19.47,42.16,434,843,688,475.94,6,1,0,2.01,Normal
12:23.5,camera_50,camera,57.73,66.63,689,902,413,89.54,3,10,1,10.27,Normal
12:24.5,camera_26,camera,67.81,50.56,839,632,218,189.42,2,10,1,13.5,Normal
12:25.5,smart_light_41,smart,62.59,63.4,173,556,722,413.11,9,10,1,18.9,Normal
12:26.5,sensor_7,sensor,20.1,68.93,996,44,905,257.68,7,5,1,11.02,Normal
12:27.5,camera_38,camera,36.25,46.58,1247,320,554,320.4,6,10,0,7.89,Normal
12:28.5,thermostat_16,thermostat,23.18,29.61,691,317,730,153.54,2,5,0,7.11,Normal
12:29.5,smart_light_31,smart,28.06,62.89,1200,635,664,114.7,4,0,0,3.07,Normal
12:30.5,camera_11,camera,26.9,45.49,974,223,531,241.4,1,5,0,17.49,Normal
12:31.5,smart_light_20,smart,56.28,29.5,899,1394,24,477.01,6,4,0,10.78,Normal
12:32.5,camera_15,camera,41.76,19.91,36,657,553,495.01,5,4,0,14.1,Normal
12:33.5,camera_39,camera,60.55,75.94,735,272,240,192.19,2,10,1,15.84,Normal
12:34.5,sensor_14,sensor,39.57,38.56,755,438,129,372.7,6,9,0,3.82,Normal
12:35.5,thermostat_31,thermostat,14.95,50.35,1003,357,394,442.36,5,6,1,17.17,Normal
12:36.5,smart_light_18,smart,53.71,55.8,876,213,54,364.72,6,10,1,6.97,Anomaly_DoS
12:37.5,sensor_17,sensor,57.03,50.93,1106,873,660,282.58,2,4,0,17.13,Anomaly_Injection
12:38.5,thermostat_35,thermostat,42.13,25.51,1450,982,921,137.81,6,1,0,8.65,Normal
12:39.5,camera_20,camera,13.42,45.58,523,140,750,283.6,1,4,1,4.86,Normal
12:40.5,smart_light_23,smart,87.41,63.99,1386,841,829,264.4,5,6,0,3.97,Normal
12:41.5,sensor_31,sensor,73.06,48.33,284,668,474,37.33,7,9,1,0.4,Normal
12:42.5,sensor_12,sensor,54.56,58.41,75,494,771,88.97,5,8,1,2.28,Anomaly_Spoofing
12:43.5,smart_light_20,smart,86.83,27.36,665,639,601,177.47,5,0,0,18.44,Normal
12:44.5,smart_light_46,smart,14.62,11.11,1496,706,335,123.69,7,3,1,12.52,Normal
12:45.5,smart_light_28,smart,30.97,28.23,1250,1111,765,238.75,3,10,1,9.96,Normal
12:46.5,thermostat_20,thermostat,57.5,64.19,694,1045,523,97.49,1,7,1,11.22,Anomaly_Spoofing
12:47.5,sensor_31,sensor,47.08,38.55,859,1054,235,281.7,2,0,0,12.8,Normal
12:48.5,thermostat_11,thermostat,54.46,62.51,1254,496,893,56.78,6,2,0,6.13,Normal
12:49.5,camera_43,camera,69.8,10.58,1247,1250,486,466.13,4,8,0,18.1,Normal
12:50.5,thermostat_42,thermostat,10.05,40.54,97,294,441,347.37,3,3,0,4.64,Normal
12:51.5,camera_8,camera,78.05,14.09,1269,49,14,469.38,4,9,0,3.3,Normal
12:52.5,sensor_25,sensor,24.81,58.51,1241,680,229,170.07,2,2,0,3.81,Normal
12:53.5,sensor_26,sensor,54.68,49.48,1014,270,45,292.2,8,0,1,14.24,Normal
12:54.5,smart_light_46,smart,27.64,41.78,331,262,877,93.14,7,7,1,7.03,Normal
12:55.5,smart_light_31,smart,30.69,79.97,1326,347,414,358.55,8,3,1,8.77,Normal
12:56.5,camera_34,camera,83.12,41.28,169,1473,930,391.05,9,4,0,12.94,Normal
12:57.5,sensor_36,sensor,42.16,38.1,466,1030,300,184.15,5,4,0,8.92,Normal
12:58.5,smart_light_42,smart,13.89,42.25,738,840,870,187.02,7,3,1,18.34,Anomaly_DoS
12:59.5,sensor_30,sensor,84.5,80.42,1261,838,708,53.03,2,4,0,19.8,Normal
13:00.5,smart_light_30,smart,12.01,12.25,365,850,202,69.16,2,2,1,9.25,Normal
13:01.5,camera_35,camera,52.35,28.84,1431,1216,472,99.83,9,10,1,3.09,Normal
13:02.5,smart_light_21,smart,64.69,56.9,1323,483,251,223.71,8,5,0,2.72,Normal
13:03.5,thermostat_23,thermostat,85.78,59.61,121,911,532,322.07,5,5,1,15.95,Normal
13:04.5,smart_light_18,smart,77.06,51.88,149,757,99,30.83,4,3,0,19.4,Normal
13:05.5,thermostat_43,thermostat,23.64,70.29,24,146,839,202.7,9,6,1,1.24,Anomaly_DoS
13:06.5,thermostat_41,thermostat,36.8,53.72,1032,764,843,338.21,9,0,0,15.62,Normal
13:07.5,thermostat_10,thermostat,87.27,65.27,366,782,350,242.76,5,0,1,19.02,Anomaly_Injection
13:08.5,thermostat_35,thermostat,69.26,67.23,1356,22,740,377.28,5,8,1,6.07,Normal
13:09.5,thermostat_50,thermostat,14.08,82.65,744,184,669,395.04,9,1,0,9.73,Normal
13:10.5,sensor_10,sensor,74.73,74.18,327,635,605,278.24,9,10,1,7.45,Normal
13:11.5,camera_34,camera,79.38,24.59,1363,29,731,244.11,1,2,1,17.89,Normal
13:12.5,smart_light_2,smart,63.22,64.46,921,1376,817,162.12,4,1,0,2.55,Normal
13:13.5,thermostat_13,thermostat,13.82,68.49,501,815,706,363.96,8,3,0,16.25,Normal
13:14.5,sensor_30,sensor,65.37,25.35,1252,173,235,180.35,6,2,0,18.88,Normal
13:15.5,smart_light_38,smart,55.93,59.04,885,136,304,464.18,3,2,1,8.27,Normal
13:16.5,sensor_46,sensor,56.55,66.57,851,671,700,312.85,5,7,0,11.78,Anomaly_Spoofing
13:17.5,sensor_14,sensor,42.54,48.43,678,1497,60,336.07,3,4,1,7.46,Normal
13:18.5,sensor_20,sensor,25.17,66.4,438,984,570,225.71,4,7,1,13.99,Normal
13:19.5,camera_26,camera,52.99,13.53,1111,1137,421,29.4,2,8,1,11.48,Anomaly_Spoofing
13:20.5,thermostat_15,thermostat,70.5,16.38,1012,756,238,253.3,1,6,0,13.18,Normal
13:21.5,sensor_48,sensor,20.06,11.73,49,1069,247,274.54,1,6,0,0.89,Normal
13:22.5,thermostat_26,thermostat,77.86,63.06,174,826,157,393.94,7,7,0,18.93,Anomaly_Spoofing
13:23.5,camera_30,camera,55.15,39.43,1046,895,412,221.6,2,4,1,9.55,Anomaly_DoS
13:24.5,sensor_1,sensor,22.35,22.95,242,726,490,50.57,6,9,0,3.26,Normal
13:25.5,thermostat_41,thermostat,47,55.63,91,838,917,84.98,9,1,1,16.34,Anomaly_Injection
13:26.5,smart_light_7,smart,52.92,19.39,1087,974,667,82.13,5,10,1,13.07,Anomaly_Spoofing
13:27.5,smart_light_40,smart,47.27,54.26,850,646,155,410.07,6,2,1,12.82,Normal
13:28.5,thermostat_14,thermostat,14.28,66.57,332,1029,683,63.54,5,8,1,14.22,Normal
13:29.5,camera_31,camera,72.33,40.94,47,1055,316,134.2,8,1,0,7.55,Anomaly_DoS
13:30.5,thermostat_44,thermostat,49.33,38.86,1362,642,375,122.79,4,3,0,9.93,Normal
13:31.5,camera_27,camera,63.08,64.74,360,1416,633,69.12,7,0,1,14.02,Normal
13:32.5,camera_42,camera,65.41,68.69,962,35,660,404.43,5,5,0,3.67,Normal
13:33.5,smart_light_21,smart,63.81,13.53,695,723,982,106.77,5,6,0,13.88,Normal
13:34.5,thermostat_4,thermostat,11.17,77.75,1049,941,643,75.28,9,1,0,8.83,Anomaly_Injection
13:35.5,thermostat_2,thermostat,55.78,29.03,176,1183,589,207.25,2,2,0,8.14,Anomaly_Spoofing
13:36.5,thermostat_5,thermostat,10.23,83.06,953,439,864,65.17,2,6,1,6.45,Anomaly_DoS
13:37.5,sensor_42,sensor,82.25,29.08,633,929,774,338.46,7,8,1,14.85,Normal
13:38.5,thermostat_4,thermostat,56.97,48.09,1246,1072,480,427.28,2,9,0,17.67,Normal
13:39.5,camera_25,camera,23.56,28.56,404,105,302,152.91,6,10,0,11.96,Normal
13:40.5,camera_7,camera,53.91,57.23,69,1051,949,323.39,3,5,0,6.19,Normal
13:41.5,camera_39,camera,71.28,18.36,565,293,204,21.7,8,1,0,6.34,Anomaly_DoS
13:42.5,camera_7,camera,40.96,11.92,151,341,175,422.93,9,6,1,18.71,Normal
13:43.5,camera_49,camera,27.09,19.5,993,426,61,289.98,3,3,0,6.38,Normal
13:44.5,camera_21,camera,57.58,62.3,173,85,825,148.69,5,8,0,15.7,Normal
13:45.5,thermostat_37,thermostat,14.4,68,841,167,677,55.03,3,8,0,10.72,Anomaly_Injection
13:46.5,sensor_18,sensor,63.93,29.68,278,1112,411,117.61,6,0,0,7.89,Normal
13:47.5,sensor_25,sensor,59.58,68.66,39,539,354,451.81,9,7,1,13.06,Normal
13:48.5,sensor_17,sensor,42.63,43.01,998,895,860,362.63,2,3,1,16.77,Normal
13:49.5,camera_45,camera,33.28,67.13,92,476,725,488.88,4,1,0,4.86,Normal
13:50.5,sensor_43,sensor,79.69,73.1,821,407,312,254.63,9,10,0,2.22,Anomaly_Spoofing
13:51.5,camera_6,camera,39.11,74.57,1443,85,591,310.08,5,5,1,0.86,Anomaly_DoS
13:52.5,thermostat_50,thermostat,35.41,43.02,736,1448,308,48.39,2,4,0,7.05,Normal
